key	KN1_R2	KN2_R2	KN3_R2	KN4	KN5	KN6	KN7	KN8	KN9	KN10	KN11	KN12_R1	KN13_R1	KN14_R1
BSU33460	26737.5	16703.7	22420.1	25682.1	2536.9	6883.1	13508.1	0	23841.2	20291.9	27017.3	2738.2	3715	6237.4
BSU33470	12422.3	20145.2	28745	40031.9	43606.6	37296.2	48891.5	0	28634.3	29776.4	26760.5	31418.3	29211.5	42717.4
BSU33480	7526.2	6617.3	6979.6	8593.7	20031.4	12228.2	14190.1	0	8843	8118.5	8386.2	13129.7	9951.1	11933.8
BSU33490	1421.1	1355.7	1901.1	21023.5	1801.4	1480.5	1514	2	1624.5	2325.5	3501.6	2160.7	1892.1	1681.4
BSU33500	1730.7	1395	1335	9573.7	1004.2	705.4	900.1	0.6	1653.9	1344.8	1568.6	606.9	345.7	706.5
BSU33510	7329.2	6351.7	8269.7	24372.2	6375.3	3361.5	4609	0	11665.9	8450.4	7170.9	7154.5	6684.6	5995.6
BSU33520	2292.5	1291.4	1821.6	945.7	3182.8	2159.7	1929.1	0	2346.3	1600.3	2427.7	2728.6	3494	2185.7
BSU33530	428.2	725.6	825	505	100.1	231.1	267.7	0	291.2	957.1	470.9	135.7	304.5	279.1
BSU33540	3277.3	3518.2	3602.7	1036.1	1234.1	2990.9	3417.5	0	3392.2	3286.7	2929.5	1564.3	3942.6	3622.5
BSU33550	39.6	29.3	47.6	136.1	25.6	108.2	48.5	0	44.4	34.3	48.4	86	41.3	38.3
BSU33560	179.2	282.8	426.6	0	2.1	66	96.1	0	411.9	254	366.8	0	0	60.6
BSU33570	122.9	243.7	182.5	0	23.1	149.5	93.2	0	197.4	383.5	270.5	182.5	44	0
BSU33580	84.1	162	209.7	1868	63.4	179.5	132.3	0	137.5	140.6	206.2	120.7	163.7	65.3
BSU33590	3481.5	2833.2	2818.2	13068.8	2651.7	3658.2	4717.4	1.4	4993.4	5339.7	3672.6	2048.6	2880.9	4833.2
BSU33600	5716.8	5712.7	4903.4	2183.7	4283	3929.6	4321.8	0	5784.3	6346.1	6491.1	2784.8	2796.7	3503.4
BSU33610	8010.1	5772.7	5172.9	7841.6	2925.8	3178.9	2400.7	5.8	4457.7	5105.1	5008.9	1951.6	2330.9	2066.5
BSU33620	2509.6	2618.3	1672.1	1750.2	2885.9	2038.8	1480.6	1.6	2299.7	2538.3	2752.2	1408.3	1903.2	1612.8
BSU33630	32507.9	43396.6	48292.3	83298.4	216117	91508.6	70270.2	2.9	64139.8	58322.1	53671.3	278937	166510.8	113502.7
BSU33640	0	155.3	48	908.9	29.9	21.1	8.1	0	14.7	87.6	89.1	0	0	22.9
BSU33650	112.2	59.3	101.5	2875.6	8903.8	2566.8	2263.9	0	279.2	194.2	34.9	11325.2	4618.8	2415
BSU33660	2865.8	1653.7	2246.2	282	17802.9	6923.1	8017.4	0	2108.2	1587.5	1402	17925.5	9285.4	5288.2
BSU33670	2596.6	2798.1	2562.9	6450	23399.6	12367.4	10165.2	0	3561.5	3524.2	3328.7	22074.8	10304.7	8430.2
BSU33680	2353.4	3563.9	3206.8	9723.8	15621.8	8248.8	6120	0	3068.5	3397.8	3115.9	18648.1	9145.2	6888.7
BSU33690	1928.1	1081.1	1006.2	1022.8	6050.2	2710.7	2367.6	1.6	1629.1	1213.7	1203.8	3027.1	1761	2368
BSU33700	435.9	352.3	222.6	803.8	1814.2	3200.2	1209.8	0	191.7	90.5	344.2	619.2	4487.8	3587.8
BSU33710	91.3	113.5	167.9	0	1194.9	1014.5	279.4	0	86.6	99.9	54.9	485.7	1779	1156.9
BSU33720	112.3	150.6	293.3	0	3841.5	2635.7	1194.4	0	103.7	52	258.2	2043.5	6236.6	3563.5
BSU33730	263.3	312.1	276.9	0	7734.1	4256.3	2377.7	0	168.4	167.8	182.7	4595.3	10609.8	4560.7
BSU33740	2878.5	2221.4	2863.6	16394.3	725.5	1641.5	2270.4	0	2309.2	2320.9	2028	1409.2	946	1234.4
BSU33750	0	14.5	12.3	0	0	32.2	4	0	0	30.5	18.7	56.2	0	58.3
BSU33760	11.3	21.8	8.6	0	0	37.4	16	0	19.6	9.7	21.4	21.1	20	3.9
BSU33770	461	447.6	319.5	188	127.3	110.6	182.9	0	686.4	324	504.7	35.8	172.3	141.5
BSU33780	529.6	633.1	431.1	13605.1	4474.4	2691.3	2704.2	0	940	813.4	648.4	1601.3	2843.1	4513
BSU33790	297.6	214.1	274.5	740.7	3879	1481.9	1033.2	0	808	499.3	559.9	602.8	1442.6	1625.8
BSU33800	10792.1	18012.4	24970.5	2329.4	669635.6	318144.6	195725.4	0	7957.9	30240.5	20324.6	409244.3	548747	358141.3
BSU33810	2864.5	4468.8	4855.4	0	199909.9	82579	47239.4	3.5	1730.5	8348.8	3785.2	97791.2	127385.9	82377.5
BSU33820	5063.4	8031.5	11279.9	0	381950.8	149848	93791.5	0	4640.7	14338.4	9710.4	250691.2	278214.9	114083.5
BSU33830	3659.7	5722	8646.8	0	425486.8	149812.2	89184.9	1.4	2517.9	9027.1	7851	305606.8	333574	178974.5
BSU33840	256	423.6	437.1	0	21400.3	7958.9	5046.7	1.3	283.1	540.9	265.6	9102.4	14458.6	9234.2
BSU33850	61.3	193.5	714.3	0	168.9	177.9	173.7	0.1	55.5	540.8	480.3	203.9	327	200
BSU33860	1259.9	1596.5	1894.9	2392.4	15931.6	6470.3	4342.2	0	1965.1	2303.6	2340.4	7949	10577.9	6618.7
BSU33870	718.4	644.9	735.8	0	1742	960.4	508.8	0	1109.8	761.1	805.6	1185	1308.2	1078.4
BSU33880	340.9	162.4	123.6	746	47	43.3	54.6	0	267.4	108.1	98.5	0	35.9	23.6
BSU33890	279.6	394.3	306.4	1378.2	396.3	324.2	414.4	0	552.6	249.9	161.3	197.1	502.4	345.2
BSU33900	89317.6	150595	119662.3	81305.5	36506.2	50829.9	98163.3	41.2	102840.7	251742.9	147309.5	69020.5	31856.7	74655
BSU33910	79891.1	84735.4	46800.9	22221.8	16640.2	28454.6	36438.9	1.5	52271.8	107758.9	106630.4	23563.9	13818.5	25263.4
BSU33920	62379.7	67453.2	36448.6	17876.3	12234.2	25215.8	25840.8	0	38359.5	71737.5	77126.7	16617.1	11119.2	19911
BSU33930	67585.5	70955.6	38105.4	26923.9	12636.1	21822.1	31274.6	0	37923.7	68790.2	79154	27363.4	15219.4	22217.9
BSU33940	154798.5	354298	252876.5	2863.9	65506.4	80320.8	172734.8	3.9	199742.7	536714.3	538066.6	124660.7	46444.9	139793
BSU33950	36807.6	43303.1	41561.9	5470	43680.6	29222.3	61580.1	3.1	42545.7	56703.7	65795.1	112500.1	30142.8	66522.6
BSU33960	79.1	18.2	10	73788.5	353.9	78.6	69.4	1	21.4	28.2	15.4	750.4	131.2	31.5
BSU33970	1524.1	1346.9	1278.6	1234.6	2016.2	1384.1	1007.5	0	1679.4	1671.6	1718.8	3197	1834.8	1160.5
BSU33980	2341.4	1770.4	2103.3	2600.2	21739.3	9174.2	10726.2	0.8	1838.8	2097.9	3142.6	28169	12889.3	10002.1
BSU33990	428.7	319.2	234.8	595	6431.6	2034.6	1310.3	0	337.3	367.5	346.1	7984.9	3212.9	1811
BSU34000	416.8	370.4	199.3	2856	452.2	202.6	328.7	1	223.4	393.3	399.8	1018.5	287.1	261
BSU34010	6426.7	5321	4331	246.4	1323.8	2484.9	3356.5	0	6110.1	6835.2	6185.5	279.8	1922.2	2084.4
BSU34020	851.7	1007	719.2	0	45.3	217.9	184.2	0	590.8	765.8	517.8	0	37.1	105.9
BSU34030	32392.7	30436.3	34140.1	3616.7	7640.3	13757	11601.1	4.8	26914	28064.7	41320.6	3938.1	8596	12137.8
BSU34040	59003.3	42744.1	57804.8	4660.8	11175.4	25812.7	22449.6	0	51838.7	56953.5	52844.1	8806.2	16361.7	16407.3
BSU34050	50428.1	27765.3	31728.7	2757.1	7578.5	21017.4	14559	1.7	39816.7	34426.8	35981.8	5584.5	12532.2	10409.3
BSU34060	763.4	688.7	798.4	0	482.1	904.3	876.4	0	617.7	659	1049.6	376.2	634.7	1043.1
BSU34070	284.2	344.8	488.6	70.6	257.6	520	564.2	0.5	506	385.6	433.4	145.1	420.5	682
BSU34080	37.2	54.4	67.4	0	73.1	33	36.8	0	20.4	0	11.6	0	41.9	9.3
BSU34090	28.2	26	46	0	130.7	42.5	25	0	43.1	31.1	51.4	47.4	8.2	20.2
BSU34100	6476.8	4826.9	5387.5	2978.6	9405.9	6499.8	6749.3	0	4464.8	4861.6	7826.8	8665.5	7113.7	6895.3
BSU34110	2818.4	3082.2	3162.5	759.4	4548.5	3324.4	3604.2	0.8	2748	2812.9	3362.5	4023.8	3001.6	2885.8
BSU34120	34.3	36.6	23	1756.8	362.3	67	46.4	0	22.7	23.4	60.1	533.1	81.7	47.3
BSU34130	415.3	311.3	353.8	10008.4	1500.5	315.5	460.7	0	445.2	344.1	505	1203.1	254	428.2
BSU34140	378.1	246.5	328.3	14944.4	796.1	290.4	342	0	479.5	208.4	308.9	728.6	114.8	308.4
BSU34150	307.7	195	107.5	9741.1	773.9	213.2	228.2	0	148.1	249.1	190.1	540.9	225.5	205.5
BSU34160	260.3	255.3	155.8	40210.3	1247.1	628	400	0	342.3	164.5	212.5	1440.8	270	429.9
BSU34170	593.3	544.3	517.4	2338.4	2080.9	1256.8	855.6	0	759.6	541.6	800.9	847.2	1464.2	1462.9
BSU34180	3517.8	1884	2021.4	3840.4	4309	2202.3	1810.1	0	2053.3	1732.3	2838.4	4714	4376.8	2048.5
BSU34190	3729.6	4023.1	9896.4	686.2	189.9	781.9	1187.2	0.8	5652.2	6296.9	9071	168.3	455.6	978.4
BSU34200	1267	1421.2	1630.8	27689.8	5975.7	3925.8	2214.9	0	2229.1	1744.6	2282.5	6088.9	5232.9	3368.4
BSU34210	2170.3	3286.5	3114	8167	7907.2	5416.7	5822.6	0	3058.1	4553.1	3370.9	23917.4	10472.9	5943.6
BSU34220	19.5	8	19.8	0	52	0	33.3	0	63.2	19.6	29.3	0	43.4	4.8
BSU34230	175.6	107.1	78.5	0	52.9	83	79.8	0	49	170.2	122.8	33.3	21.3	78.6
BSU34240	123.4	130	122.3	2361.8	82.4	17.6	115.7	0	90.8	0	153.8	109.8	74.5	34.6
BSU34250	46.4	106.9	115.3	0	20.9	20.4	192.8	0	102.2	130.4	31.4	64.4	55.8	0.2
BSU34265	56.8	52.3	68.9	0	8.8	63.1	76.4	0	148.8	54.8	79.5	78.6	19	57.7
BSU34280	48.9	58.8	60	0	30	5.2	22	0	88.9	19.1	14	61.3	0	18.7
BSU34290	166.7	98.1	75.9	0	11.8	45.2	88.8	0	52.8	56	86.1	36.9	36.4	7.3
BSU34300	136.7	99.5	34.8	0	17.5	71.1	38	0	38.4	54.8	84.2	0	24.7	14.8
BSU34310	83.4	47.8	1.4	369.5	32.6	1.9	0	0	19.8	25.1	34.2	5.5	34.4	7.3
BSU34320	102.8	141.2	119.8	0	51	45.2	58	0	95.3	111.2	118.1	0	17	34.3
BSU34330	138.6	242.8	104.9	0	27.8	81.2	43.4	1.8	93.7	135.8	133.3	11.4	51.8	11.8
BSU34340	366	282.3	180.5	711.9	37.3	32.9	145.2	0	270.9	211.5	237.2	0	18.2	20.6
BSU34350	287.6	252.3	179.8	735.3	40.6	47.5	123.7	0	278.9	131.3	206.6	36.9	23.1	94.8
BSU34360	203.1	65.6	103.9	0	66.5	111.8	197.3	0	188.7	212.5	129.3	9.3	18.4	76.3
BSU34370	247.9	157.9	144.3	0	111.5	232.5	40.8	0	329.9	188.3	96.2	0	146.8	145.6
BSU34380	64.1	15.9	0	379.8	61.7	34.7	44.5	0	0	35.8	0	0	54.5	23
BSU34390	136.4	155	53.4	1238.1	119.6	226.7	113.6	0	134.3	115.1	126.7	74.7	215.4	119.4
BSU34400	303.3	348.8	288.4	5939.9	11041.7	3499.3	2105.5	0	359.5	314.5	243.6	16434.5	6794.6	4452.8
BSU34410	436.5	177.7	263.5	4951.3	9741	1793.7	2258.6	0	163.2	181.2	205.3	17419.7	6238.3	2872.3
BSU34420	82.8	270.2	85.8	4873.6	12904.9	3200.9	2792	0	482.7	424.8	278.7	17782.2	5532.5	1910.2
BSU34430	1405.5	449.4	245.2	1335.5	1117.5	1847.1	1692	0	1945.1	229.4	263.2	2335.2	2559.6	1158.1
BSU34440	1343.5	239.5	179.2	0	905.7	1402.1	836	0	1468.9	235.1	122.7	2473.4	1678.9	639.6
BSU34450	183.1	813.4	1255.6	144.7	14.4	268.9	542.3	0	441.5	737.3	1217.2	81.3	123.3	248.2
BSU34460	72.5	236.2	439.9	139.4	38.8	57.8	125.9	0	103.9	197.6	472.8	39.6	5.8	40.4
BSU34470	27.8	63.3	24.3	0	90.8	63.2	48.2	2	49.1	43.3	95.7	108.8	43	39.7
BSU34480	548.5	913.7	787.1	10316.4	908.3	269.2	177.4	0	1501.4	1079.8	898.9	1122.8	352.6	276
BSU34490	27.1	0	32.3	10179.3	291.9	17.7	5.6	0	102.4	101.2	21	239.3	0	0
BSU34500	208	348.7	180.4	40056.6	328.8	86.3	0	0	393.9	406.1	412.7	666.2	171.9	94
BSU34510	106.9	85.7	122.1	28143.4	238.8	136.1	250.6	67.9	180.4	87.6	374	314.6	108.7	93
BSU34520	111.9	171.9	89	448.8	43.1	73.3	85.8	0	102.2	105.3	161.1	124.4	42.3	74.1
BSU34530	60.1	70.2	114.8	315	38.4	65.8	93.7	0	98.5	125	158.2	57.2	81.1	56.1
BSU34540	13585.6	11415.6	13141	50835.8	46310.5	31788.6	20779	0	10257.2	15289.1	14332.4	40852	39473.1	28398.6
BSU34550	199.5	105.4	220.1	1817.5	102.2	165.6	153.9	0	167.4	235.1	35.5	67.3	190.1	98.5
BSU34560	194.6	96.9	99.7	134.4	109.9	64.5	111.4	0.2	100.7	134.8	122.9	31.8	52.9	99.7
BSU34570	89.9	46.7	91.1	0	77.2	47.5	44	0	36.9	38	70.8	127.2	60.6	45.8
BSU34580	127.4	37.2	33	0	23.6	37.6	68	0	43.8	36.3	17.9	12.4	33.9	36.8
BSU34590	121.5	38.4	144.7	0	93.9	105.6	150.1	0	48.1	97.1	108.1	45.5	36.3	84.4
BSU34600	9.6	68.4	24.5	996.9	83.3	13.1	3.6	0	19.4	59.3	46.5	26.9	9.8	58.1
BSU34610	24.8	21	39.7	0	42.9	29.3	53.8	0	61.4	82	5.4	62.1	23	82.7
BSU34620	129.3	51.6	73.3	0	74.7	76.4	51.4	0	33	38.5	33.8	57.3	0	97.9
BSU34630	122.9	82.5	48.2	0	43.2	32.5	115	0	76	72.7	92.3	77.9	23.1	68.7
BSU34640	3757.3	3473.9	3629.3	2717.8	1607.8	3409.7	3691.9	0	2729	3333	3342.1	2404.7	2255	2010
BSU34650	4070.8	2565.4	3000.9	0	1005	1577	1652.5	0	2806.6	2924	2943.3	1406	1548.1	2241.2
BSU34660	847.5	656.5	1255.4	356.7	390.4	391.2	821.9	0	881.9	883.7	1259.9	710.7	689	670.9
BSU34670	549.4	387.3	803	1578.9	394.6	454	601.4	0	611.3	589.1	901	1000	302.9	398.9
BSU34680	4426.8	4288.7	4935.1	17703.4	35539.8	17336.6	11558.1	0.9	4825.8	4193	4489	44768	35423.6	21716.4
BSU34690	656.3	473	237	210.2	804.2	400.1	314.8	0	497.2	319.7	434.6	1037.8	279	263.7
BSU34700	1481.6	1201.9	894.5	4027.3	1953.4	536.2	771.6	0	1107.2	943.7	859.2	3262.7	851.6	507.9
BSU34710	1078.6	514.9	385.2	107.4	188.4	211.6	298.7	0	679	435.5	419	285	132.7	255.1
BSU34720	473.1	405.2	316.8	0	110.5	195.2	337.6	0	424.4	469.7	400.5	329.4	231.4	113.5
BSU34729	0	0	0	0	0	0	178.3	0	34.4	54.5	0	0	0	0
BSU34730	15734	14777.3	11716.3	3409	14543.5	12302.9	10463.9	0	15236.7	13663	17671.6	13374.8	10444.4	8428.3
BSU34740	28019.2	15733	12413.9	15418.9	15818.8	15243.7	12350.6	0	18683.2	20951.5	23047.2	16540.8	13311.4	7727.4
BSU34750	9255.6	6667.3	5491.4	4908.9	9153	6347.9	5790.3	0	9552.9	6255.8	7838.4	7761.4	6296.2	4933.3
BSU34760	21460.6	13338.3	12348.4	19596	24387.1	17092.8	14788.1	0.8	18055.8	13570	20608.4	28562.4	18412.1	14425.3
BSU34770	14693.1	8298.5	7722.3	5555.6	20234.5	11750.7	11726.9	0	13139.3	8426.9	10469.2	19109.5	13347.2	10632.2
BSU34780	11366.8	6993.4	7895.7	3018.7	22642	13776	10139.2	2.1	10328.4	8718.7	11036.5	23377.6	15880	10412.2
BSU34790	2660	3024.9	3200.7	3372.8	1853.4	2683	1245.4	0	2249.1	1723.9	2031	1027.1	2718.8	1591.5
BSU34800	5498.2	13491.2	18747.5	110.3	129.7	494.4	630.5	0	2307.6	5883.9	10053.1	76.8	153.9	312.4
BSU34810	4390.7	2761.2	2394.4	6258.9	7560.8	4474.1	5017.6	0	3138.2	2319.9	2402	11547.4	4193.3	3337
BSU34820	1032.4	883.3	977.3	1959.9	1118.4	864.3	1143.4	0	826.8	762.7	1272.3	1072.7	567.6	694.3
BSU34830	507.8	635	465.4	193.7	647.2	485.8	674.8	0.7	287.5	343.4	370.8	457.1	230.2	560.5
BSU34840	487.3	648.2	444.4	1631	543.4	797.7	670.7	0	607.2	544.4	492.2	870.4	533.9	627.7
BSU34850	236.8	331.1	124	979.7	220.7	514.3	570	0	216.6	285.5	121.3	478.4	473.3	409.9
BSU34860	339611.3	205533.1	106977	6364.2	876	241995.7	120714.6	0	302623.8	201465.7	146839.5	675.2	106678.8	259652.8
BSU34870	211533.3	116208.2	72918.4	1910.9	389	139269.8	79148.2	4.8	174704.1	117878.5	78599.9	399.1	67791.6	146803.4
BSU34880	158351.6	98414	56152.3	4582.5	358.7	128090.9	54515.3	0	122817.6	72229.6	60418.6	451.5	62403.3	134352.6
BSU34890	100834.5	55735.2	30061.9	1309.5	174.8	84535.6	39143.2	0	85033.5	47840.2	35004.7	27.1	38406.2	79722.6
BSU34900	92591.2	56723	30614.9	709.2	235.6	95728.9	44157.4	0	99157.7	51346.9	40220.4	0	48683	82104.6
BSU34910	248387.4	111145.2	65976.9	2343.3	263.4	212851.1	101384.8	0	199413.1	107827.3	67719.9	148.1	128886.6	205506.2
BSU34920	122549.9	78421.5	40404.2	477.9	225.5	151528.7	71426.2	0	118052.5	57551.9	47952.5	258.6	112010.8	153283.5
BSU34930	100223.4	54299.8	36125.4	942.8	214	156802.1	70372.2	0	106742.7	58419.5	36635.1	120.8	118352.8	151226.5
BSU34940	4198.7	3681.2	3812.9	13566.3	6003.9	4785.5	4244.4	0	4577.4	4348.8	4557.9	7927.5	8283.2	6737.7
BSU34950	1561.2	1088	571.3	15851.5	2280.8	1277.3	1287.6	0	1730.4	901	823.4	1964.2	1607.3	1241.3
BSU34960	41247.7	22603.9	18939.7	38196.8	9667	12483.1	7653.1	10	16683.9	21348.5	16627.3	9205.5	8873	8979
BSU34970	6169	4116.4	3343	1387.1	2139.4	2293.5	1459.7	0	3749.4	3086.4	2958.3	1573	1958.6	1228
BSU34980	13706.5	10898.1	8329.8	10853	5811.4	6721.7	3956.8	2.7	8590.7	8699.2	8887	4471.7	4946.2	3791.1
BSU34990	10531.3	7687.6	6258.2	5423.4	4502.4	4799.2	4468.9	1.5	9169.7	12201.9	6200.5	4861.5	5406.6	4235.2
BSU35000	6942	5768.8	4507.8	829.6	4004.4	4316.6	2720.1	0	3885.1	4664.3	5809.4	5174.5	5525.3	3366.1
BSU35010	1386.8	815.5	998	8372.3	2282.5	1071.4	1151.8	0	727.3	580.1	733.8	699.3	1000	1167.2
BSU35020	1554.1	1388.2	1532	11741.2	3435.1	1697.5	1749	0	1507.8	1000.3	1476.7	1176.2	1252.3	1433.6
BSU35030	1045.9	1102.6	1048.5	4520	2221.7	1078.3	1196.4	0	1854.9	1147.2	1064.9	589	911.4	1013.2
BSU35040	251	190.6	196.8	832.4	143.1	266.6	272	0.2	178.6	251.9	220.4	71.9	134.5	280.7
BSU35050	104.9	67.4	48.9	2133.1	63	32.4	0	0	98.1	119.1	65	90.6	116.8	206.3
BSU35060	794.1	608	483.6	5335.6	2906.6	1370.2	1559.3	0	678.9	593.7	625.4	3994.9	1460.3	1622
BSU35070	232	109.2	194.3	5488.8	1402.6	376.7	709.3	0	253.6	221.8	245.2	2143.6	835.8	791.4
BSU35080	70.7	86.2	118.8	936.6	4737.1	911.8	631	0	42.1	79.1	84.9	5552.8	2141.3	1051.2
BSU35090	251.6	247.1	254.7	204.2	7946.9	1723.9	1278.1	0	271.1	283.4	361.1	9626.7	3161.2	2327.1
BSU35100	11404.6	10641.2	12098.6	52723.4	141107.5	44007.6	36486.7	0	15087.2	9746.5	10830.4	151717.5	51800.7	35439.1
BSU35110	3936.8	4733.6	3637.1	13171.2	67626.9	22874.2	13268.2	0	5304.5	3093.2	3298.2	40487.6	19288.8	13954
BSU35120	5004	3609.3	3222.4	13949.1	85691.1	24768.7	14263.3	0	6480.6	3577.3	3466.7	70028.9	25519.5	15157.4
BSU35130	2579.4	1632.2	1538.7	10758	68436.6	18584.8	10228.2	0	2525.5	1582.4	1528.5	77026.9	24403.2	13364.8
BSU35140	207.7	595.6	284.8	0	438.6	423.9	620.9	0	617.5	521.6	638.3	203.4	518.4	551.1
BSU35150	801.1	1151.2	1328.7	0	1340.8	1137.6	828.3	0	1685.6	1530	1631.6	605.1	773.8	725.2
BSU35160	24810.8	14476.9	16107.9	122078	79606.4	33781.2	25420.2	1	22339.4	20322.2	20571.6	124492.2	52313.6	28606.3
BSU35170	13076.6	7628.8	7357	54607.6	55510.3	21959.2	14439.4	0	10843	9978.4	9105.2	87872.1	38069.3	20261.8
BSU35180	706.4	2521.5	2918.1	4044.9	6686.1	4808.6	4483.6	0	2733.5	4040.3	3945.2	7053	4888.8	5730.7
BSU35190	28.1	63.6	26	367.4	249.5	123.9	81.8	0	37.1	24.7	54.7	224.5	202.5	110.1
BSU35200	53.2	160.1	174	672.8	243.5	199.9	293.7	0	203.9	107.1	163.3	272.5	209.4	164.8
BSU35210	438.7	476.6	616.8	1757.6	775.7	412.3	694	0	387.7	563.3	693.4	1009.5	378.4	429.5
BSU35220	14528.6	9734.4	9376.7	1573.9	6004.1	7432.2	6310.7	0	11986.9	11958.4	10358.7	6453.1	7474.4	6865.9
BSU35230	326.8	401.1	439.2	0	443.5	292.6	589.1	0	757.7	572.3	445	437	406.8	475.4
BSU35239	800.1	639.7	1080.2	0	1054.5	517	689.5	0	1374.8	973	861.3	1576.5	318.3	885.3
BSU35240	144.1	113.7	84.1	372.1	113	62.2	67.8	1.4	22.1	46	27.5	123.4	110.1	100.6
BSU35250	7047.3	9486.4	9414.5	5998.6	4419.2	3283.4	4837.8	0	5620.3	6419.3	9759	3156.4	2317.6	3131.8
BSU35260	10000.2	11119.5	12759.4	7876.3	9405.2	7625.6	8118.6	0.9	8080.9	8757	12533.1	7051.3	4637.1	5886.8
BSU35270	5978.4	6902.2	8578.4	17689.5	20370.2	9943.3	10541	0	7028.8	7399.1	8961.1	28778.5	21343.3	17818
BSU35280	268.6	411.1	275.8	2596.3	364.5	327.5	377.7	0	310.4	208.9	266.2	445.3	253.1	268.1
BSU35290	26299.2	27102.9	27491.5	44932	152685	50674.2	35120.8	3.2	23539.6	31193.2	33563.5	224809.5	78933.6	43818.1
BSU35300	38930.6	28430.1	27634.3	43731.5	187847.5	77234.1	53306.2	2.1	33315.3	28951.4	35786.1	238473.7	116978.2	67149.8
BSU35310	6407.7	18440.2	43762.3	0	1007.5	3846.3	3845.7	0	9351.3	29540.2	42867	1188.7	5557.4	7357.6
BSU35319	20.1	101.3	107.6	0	18.4	37.8	8.2	0	69.6	44	65.6	0	21.2	21.6
BSU35320	1018.1	1339.6	907.3	734	617.3	375.3	517.5	0	1222.9	837.5	1282.3	449.2	522.7	726.4
BSU35330	815.6	916.1	1088.2	1040.7	489.7	803.5	605.5	0	1137.4	720.3	1372.3	489.7	908.4	714.3
BSU35340	343.4	295.2	305.8	0	68	189.5	143	0	249.1	362.4	297.2	108.2	53.5	87.9
BSU35350	16.6	0	49.8	0	15.4	10.5	41.7	0	89.2	14.2	131.5	19.2	130.8	42.3
BSU35360	3707.6	6114.9	8990.9	1265	4787.9	4913.6	5481.4	0	4510.5	5404.1	7315.9	5647	8931.3	8519.9
BSU35370	1592.6	1383.1	1869	9157.8	869.6	750.4	1150.5	0	1038	2185.6	2305.3	1557.6	1439.6	1613.6
BSU35380	666	723.5	638.6	1719	874.5	652.6	668.6	0	867.9	609.1	1263	1034.1	620.3	637.9
BSU35390	435.5	447.3	269.2	139.2	651.1	498.1	551.6	0	388.8	413.3	518.9	237.2	456.2	320.5
BSU35400	2146.2	2926	2096.8	1718	2337.1	1846.4	1504.5	0	2218.5	2194.4	2626.1	1365.9	2071.3	1504.4
BSU35410	2720	2982.9	2153.8	2921.4	3462.5	2025.5	2034.8	0.7	2598.3	2898.2	2835.7	2700.2	2887.8	1852.9
BSU35420	1281.8	1513.5	1348.6	0	1772.6	912.8	991.2	0	1660.8	1317.1	1650.1	1360.5	1241.2	1114.6
BSU35430	2250.5	3161.1	2595.9	613.7	3868.3	2983.6	2235.6	0	3670.3	3754.8	2529.3	2402.8	3157.4	2614.5
BSU35440	921.3	1024.6	1014.8	572.8	1122.1	553.3	423.8	0	1246.3	978.5	894.4	585.3	368.3	703.5
BSU35450	1666.3	1781.4	1743.3	3900.8	1368.2	1152.6	1284.7	0	2307.4	2260	2502.4	1119	1244.7	1196
BSU35460	1143.3	1106.9	1729.7	2840.8	1337.1	1721.1	1716.6	0	2263.4	1880.5	1742.2	906.4	926.6	1257.5
BSU35470	382	356.8	382.2	0	424.3	445.2	462.8	0	485.9	389.6	448.4	79.1	389.2	388.4
BSU35480	1745.9	2230.2	1595.3	0	2641.3	2502.2	2019.7	0	1754.4	1989.2	1946	2562.2	3307.3	2398.9
BSU35490	9792.5	10053.3	6449.2	7705.6	28362.8	21198.2	12792.6	0	10768.8	10095.2	8757.8	44640.3	25011.4	13184
BSU35500	3437.1	1879.2	1675	8631.9	20577.8	7756	5620.6	0	2553	2207.9	2338.9	27827.4	15598.8	8011.3
BSU35510	14678.2	9935.9	14750.5	1418.1	14079.1	10350.7	12605.6	0	13753.2	12811.3	12734.6	12592.6	9050.3	10263.6
BSU35520	10731.8	11571.7	11791.7	4897.7	12952.3	9651	8997.5	0	11022.9	10524	12762	8085.8	7762.1	7680.6
BSU35530	16569.8	17441.3	20650	24910.4	59764.9	27277.1	24632.7	1.1	22947.6	21992.2	24189.7	76235.3	42938	36420.2
BSU35540	485.1	414.7	420.9	846.8	338.3	297.9	351.7	0	394.1	368.8	407.1	150.6	316.7	144.5
BSU35550	424.8	410.9	410.5	330.7	490.8	401.3	314.4	0	330.1	546.4	375.3	199	219.2	134.4
BSU35560	342.8	253.5	182.9	0	236.2	273.5	281.5	0	343.7	317.7	250.9	284.8	92.3	163.3
BSU35570	212.4	150.9	274.9	104.6	354	241.5	363.8	0	281.1	258.3	222.2	159.5	126.8	308
BSU35580	342.1	212.8	286.1	241.5	268.6	288.7	269.1	0	254.3	205.5	267.5	169.3	202.7	167.8
BSU35590	598	298.9	367	1135.3	477.1	312.2	171.5	0	295.5	271.1	396.1	305.7	183.2	175.5
BSU35600	160.7	110.7	157.9	705.9	165.4	152.6	152.3	0	132.3	98	231.8	135.2	178.5	128.6
BSU35609	65.4	140.5	137.9	0	271.5	224.4	249	0	123.9	207.2	130	138.3	249.6	194.2
BSU35610	356.4	127.2	145.9	0	212.7	268.8	139.2	0	269.7	155.3	170.6	242.5	270.8	263.8
